Count,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Ema_Acc,Ema_Gyr,Activity
10,2404,959,-1275,372,-663,-398,1885,664,7
11,2237,812,-977,318,-688,-338,1572,697,7
12,1951,791,-527,257,-684,-276,1170,713,7
13,1634,735,-217,272,-609,-286,804,716,7
14,1418,522,-3,341,-510,-281,511,707,7
15,1131,237,184,360,-470,-236,170,693,7
16,755,-40,353,348,-430,-177,165,670,7
17,570,-59,328,337,-341,-113,339,635,7
18,679,-78,61,340,-282,-60,313,597,7
19,838,-220,162,239,-374,-10,118,566,7
20,948,-264,323,53,-512,25,35,555,7
21,891,-303,755,-57,-539,50,206,553,7
22,876,-298,942,-8,-524,23,320,547,7
23,877,-181,1059,158,-456,-66,386,535,7
24,742,-51,1135,509,-297,-148,356,549,7
25,227,-201,1081,851,-61,-187,122,614,7
26,260,-251,622,960,281,-220,280,696,7
27,471,-34,195,944,406,-115,489,763,7
28,137,184,145,982,377,-24,728,821,7
29,181,291,-94,816,415,218,644,845,7
30,557,738,-527,442,475,517,64,842,7
31,1192,1515,-652,400,456,512,1034,832,7
32,1254,1629,-397,663,468,445,1093,850,7
33,555,1148,-450,849,669,355,352,908,7
34,1575,1073,-789,742,997,387,1062,986,7
35,2343,1561,-1345,436,812,515,2120,1000,7
36,1748,1782,-1419,365,735,411,1871,983,7
37,1758,2306,-724,351,665,425,1988,959,7
38,1351,2200,-383,544,597,249,1609,936,7
39,1978,2087,-247,810,845,-271,1886,989,7
40,3167,1377,-283,1163,761,-505,2464,1087,7
41,3242,449,-365,1132,312,-531,2293,1127,7
42,2867,-100,-190,822,14,-675,1875,1114,7
43,2114,-348,-20,502,-22,-768,1142,1074,7
44,1613,-299,-44,326,163,-685,641,1014,7
45,1416,-130,-97,316,249,-476,425,936,7
46,1298,-84,-111,349,196,-337,305,853,7
47,1082,-107,-132,330,117,-277,95,772,7
48,920,-151,-166,250,55,-225,53,685,7
49,785,-136,-188,141,23,-144,181,589,7
50,736,-63,-167,29,12,-61,242,484,7
51,688,37,-151,-61,-5,-16,294,400,7
52,653,123,-119,-94,6,10,324,339,7
53,664,195,-122,-73,46,49,297,291,7
54,656,216,-179,-23,93,92,286,259,7
55,734,224,-279,12,149,127,183,246,7
56,825,273,-399,29,195,162,43,248,7
57,916,342,-536,44,208,168,115,252,7
58,1030,327,-638,60,172,161,254,250,7
59,1042,288,-660,45,132,165,266,243,7
60,1006,296,-672,10,121,177,245,237,7
61,1043,334,-691,-43,114,186,294,234,7
62,1089,374,-679,-100,76,175,336,230,7
63,1037,405,-599,-146,15,162,264,228,7
64,978,469,-511,-158,-19,155,198,226,7
65,963,493,-454,-139,-17,141,242,221,7
1,1262,1779,-1091,340,79,-189,1438,237,7
2,1721,1884,-1224,435,-48,-275,1830,293,7
3,1805,1934,-1237,422,-230,-309,1920,348,7
4,2115,2208,-1199,424,-265,-365,2284,402,7
5,2842,2204,-1218,472,-287,-458,2797,465,7
6,3388,2077,-1065,596,-401,-430,3114,539,7
7,3562,1613,-778,631,-626,-379,2986,625,7
8,3140,1556,-403,627,-725,-329,2527,702,7
9,2777,1348,-353,688,-616,-306,2106,756,7
10,2640,973,-373,691,-609,-219,1838,794,7
11,2264,780,-359,555,-679,-140,1421,813,7
12,1902,731,-254,438,-665,-121,1053,811,7
13,1621,623,-111,380,-612,-113,740,795,7
14,1347,585,109,405,-561,-101,472,775,7
17,671,82,322,458,-397,-74,251,712,7
18,716,54,216,479,-266,-43,250,679,7
19,923,-99,115,410,-298,-5,64,645,7
20,932,-120,305,258,-429,-21,12,616,7
21,561,32,812,320,-365,38,12,590,7
22,431,-53,739,454,-150,93,142,569,7
23,516,-135,787,546,24,87,49,566,7
24,504,-165,569,611,178,157,222,584,7
25,534,-19,353,644,385,229,359,624,7
26,718,401,317,727,539,294,118,689,7
27,611,822,-116,750,792,322,30,778,7
28,1180,1156,-558,690,1049,356,743,884,7
29,1676,1329,-872,634,1153,340,1309,979,7
30,1583,1271,-1098,530,1126,325,1308,1040,7
31,1524,1393,-1504,518,1353,200,1554,1124,7
32,2721,1438,-1516,434,1349,228,2430,1186,7
33,1917,1235,-2234,432,1321,169,2192,1229,7
34,3093,862,-2019,473,1101,-132,2792,1224,7
35,2240,399,-2589,289,653,-77,2446,1123,7
36,1471,559,-2282,0,492,-121,1771,999,7
37,1884,1109,-1547,36,434,-221,1678,897,7
38,2140,767,-1174,270,87,-397,1558,815,7
39,1949,189,-1064,431,20,-487,1228,782,7
40,1745,-106,-828,379,18,-461,934,745,7
41,1649,-63,-573,208,6,-365,746,680,7
42,1374,35,-456,47,-5,-333,448,611,7
43,1161,146,-295,-33,-27,-313,206,552,7
44,1016,191,-204,-16,-35,-284,53,498,7
45,916,181,-180,56,-28,-217,49,444,7
46,814,150,-127,107,-18,-157,162,393,7
47,829,122,-83,103,-7,-115,157,345,7
48,802,114,-102,72,0,-56,183,294,7
49,745,140,-102,20,26,0,235,242,7
50,735,201,-130,-23,59,36,227,208,7
51,771,295,-159,-18,88,77,159,190,7
52,755,395,-199,25,111,120,124,185,7
53,815,429,-300,56,123,127,31,185,7
54,879,430,-362,61,122,120,43,184,7
55,888,449,-368,60,108,135,60,183,7
56,862,457,-377,46,86,140,45,181,7
57,866,458,-377,25,89,134,49,177,7
58,889,485,-394,24,107,139,86,177,7
59,924,511,-432,40,115,144,140,179,7
60,943,511,-468,47,89,145,170,178,7
61,960,505,-455,12,59,131,176,171,7
62,921,513,-427,-36,35,103,137,160,7
63,888,536,-401,-55,25,74,112,147,7
64,891,531,-384,-45,23,52,106,132,7
65,912,512,-374,-30,19,35,124,115,7
1,1023,1565,-1375,277,-39,-140,1320,215,7
2,1365,1655,-1782,247,-102,-243,1788,244,7
3,2111,1815,-1992,272,-183,-331,2423,288,7
4,2587,1507,-2009,311,-374,-398,2605,356,7
5,3070,1405,-1881,292,-511,-396,2864,426,7
6,3241,1464,-1606,296,-603,-379,2902,495,7
7,3294,1606,-1333,333,-658,-381,2899,562,7
8,3258,1535,-1135,376,-704,-406,2776,629,7
9,3072,1345,-925,414,-708,-420,2478,687,7
10,2746,1044,-781,432,-703,-390,2039,732,7
11,2480,762,-761,370,-680,-364,1703,756,7
12,2182,726,-330,323,-711,-299,1323,772,7
13,1663,685,-21,370,-685,-250,798,781,7
14,1222,568,59,454,-528,-252,348,773,7
15,1165,346,131,539,-409,-217,222,760,7
16,989,124,256,548,-412,-139,29,748,7
17,689,47,209,491,-357,-114,278,722,7
18,764,10,197,468,-270,-64,210,686,7
19,710,-20,237,374,-327,27,251,648,7
20,860,-46,322,179,-396,103,80,608,7
21,1011,-61,514,-48,-430,131,135,576,7
22,957,-72,785,-105,-414,127,239,550,7
23,541,246,870,220,-230,154,53,510,7
24,589,488,571,689,118,173,45,552,7
25,596,536,423,1108,344,124,93,675,7
26,877,454,399,1248,515,234,65,814,7
27,973,499,140,996,596,491,102,903,7
28,1377,994,-202,572,698,728,710,954,7
29,1997,1707,-534,424,592,775,1680,976,7
30,1637,2003,-701,573,728,710,1680,1014,7
31,1950,1756,-566,688,814,644,1684,1060,7
32,2049,1712,-650,601,793,625,1748,1083,7
33,2178,2251,-1272,673,974,472,2380,1121,7
34,2682,2043,-1139,900,1048,116,2558,1174,7
35,2555,1433,-997,1049,765,-140,2094,1200,7
36,2188,576,-1486,924,525,-383,1706,1186,7
37,2393,447,-1165,621,254,-571,1698,1125,7
38,2221,67,-888,425,54,-597,1392,1046,7
39,1955,192,-669,304,31,-553,1075,963,7
40,1776,-1210,-313,817,304,-474,1171,969,7
41,1450,-436,-117,717,207,-389,518,943,7
42,1066,-566,-540,135,110,-131,322,798,7
43,1174,-34,-502,-345,125,-187,277,720,7
44,961,321,-244,-322,72,-163,42,650,7
45,839,406,-58,-184,-10,-82,66,560,7
46,782,437,94,-19,-120,-28,99,473,7
47,664,333,102,104,-147,31,250,414,7
48,597,249,33,96,-71,80,352,360,7
49,669,252,-37,7,32,106,284,310,7
50,815,355,-71,-78,80,121,108,281,7
51,899,496,-90,-92,86,137,30,262,7
52,915,571,-104,-47,80,150,83,244,7
53,873,568,-151,0,93,134,52,228,7
54,867,536,-202,25,104,108,39,213,7
55,904,507,-229,19,101,91,61,197,7
56,924,500,-253,1,93,74,80,181,7
57,922,487,-281,-2,94,57,79,167,7
58,924,465,-311,-1,90,56,80,155,7
59,930,473,-327,0,82,66,93,145,7
60,946,478,-326,-2,66,70,108,135,7
61,934,474,-321,-12,37,65,95,123,7
62,904,455,-298,-40,7,49,55,111,7
63,901,449,-266,-74,-19,35,41,105,7
64,907,467,-221,-94,-32,31,43,105,7
65,912,498,-195,-95,-34,28,73,105,7
1,1749,463,-1135,222,-79,-82,1135,266,7
2,1980,377,-1205,240,-250,-79,1348,284,7
3,2225,475,-1310,198,-345,-76,1625,308,7
4,2519,720,-1313,186,-402,-96,1930,337,7
5,2735,738,-1236,217,-510,-122,2090,383,7
6,2835,754,-1097,223,-637,-116,2131,443,7
7,2776,977,-853,207,-707,-106,2064,503,7
8,2689,1032,-665,223,-764,-148,1956,564,7
9,2342,1018,-367,344,-809,-161,1579,630,7
10,2005,832,-173,508,-728,-148,1177,683,7
11,1682,471,-237,575,-654,-122,762,722,7
12,1238,340,-235,548,-622,-60,305,744,7
13,1167,328,-242,508,-546,-30,236,744,7
14,892,257,-221,488,-498,-12,45,735,7
15,644,178,-237,478,-433,22,291,717,7
16,581,136,-167,474,-385,71,380,696,7
17,521,37,-54,468,-368,111,474,678,7
18,408,-35,64,451,-352,142,585,660,7
19,487,-80,245,439,-343,171,449,644,7
20,517,-175,409,413,-348,235,317,633,7
21,616,-212,488,296,-316,328,186,615,7
22,897,-331,689,219,-249,406,178,597,7
23,801,-177,782,344,-68,518,133,602,7
24,1177,110,407,481,248,734,250,664,7
25,1885,989,61,801,514,658,1129,762,7
26,1922,1130,-134,1176,730,574,1233,909,7
27,2166,459,-185,1107,881,619,1221,1036,7
28,2436,679,-154,817,930,559,1533,1100,7
29,2607,942,-451,732,912,445,1808,1130,7
30,2384,746,-697,727,950,267,1593,1149,7
31,3068,880,-739,669,1019,188,2276,1166,7
32,2772,1014,-1238,771,1009,81,2200,1187,7
33,3266,582,-1397,883,868,-118,2599,1198,7
34,3008,503,-1503,825,523,-201,2400,1158,7
35,2935,344,-1118,588,239,-361,2159,1072,7
36,2886,330,-567,411,-33,-495,1959,986,7
37,2806,253,-223,437,-113,-599,1826,939,7
38,2428,-11,-144,574,-20,-629,1432,921,7
39,2066,-223,-82,608,21,-604,1079,908,7
40,1855,-356,-26,484,-40,-506,889,867,7
41,1544,-340,-125,332,-75,-404,585,799,7
42,1136,-272,-154,154,-75,-290,178,706,7
43,1037,-89,-120,-12,-41,-200,47,606,7
46,788,125,-35,147,-21,-63,201,384,7
47,722,81,-79,76,16,-31,269,324,7
48,728,132,-111,0,65,0,251,272,7
49,729,164,-171,-44,98,26,233,240,7
50,786,217,-205,-49,113,65,159,219,7
51,840,279,-230,-29,106,103,85,205,7
52,799,299,-252,-11,102,110,110,194,7
53,809,304,-293,8,145,116,87,192,7
54,862,298,-328,12,179,141,30,199,7
55,887,358,-362,-3,196,160,22,210,7
56,956,444,-412,1,206,163,131,220,7
57,1041,446,-482,21,193,147,230,225,7
58,1058,397,-524,13,150,134,245,220,7
59,1039,373,-518,-30,97,127,219,208,7
60,1025,398,-484,-78,57,118,201,197,7
61,973,428,-437,-107,40,106,149,188,7
62,960,459,-421,-107,44,95,144,180,7
63,986,462,-415,-95,32,90,165,171,7
64,1008,458,-391,-101,0,78,174,162,7
65,978,455,-339,-127,-40,56,164,158,7
1,2132,-223,-2496,490,76,-7,2290,491,7
2,2611,9,-2560,66,-396,-13,2656,473,7
3,3073,525,-2052,20,-678,-57,2732,514,7
4,3502,688,-1802,183,-737,-57,2998,563,7
5,3718,724,-1632,206,-753,-65,3124,607,7
6,3775,1008,-1320,264,-819,-65,3124,658,7
7,3570,1137,-1018,389,-800,-45,2882,704,7
8,3346,1174,-779,415,-796,-38,2630,743,7
9,2914,1124,-675,411,-814,-61,2195,777,7
10,2659,974,-627,458,-767,-56,1900,800,7
11,2368,809,-439,415,-797,10,1540,820,7
12,1889,751,-230,272,-794,16,1045,824,7
13,1525,846,24,239,-695,-32,744,806,7
14,1299,821,171,419,-577,-73,546,788,7
15,1092,585,277,545,-526,-94,269,783,7
16,678,226,191,526,-428,-108,260,763,7
17,897,132,166,447,-334,-50,78,722,7
18,820,209,236,404,-367,36,121,687,7
19,759,131,425,346,-388,93,120,655,7
20,759,-85,588,168,-368,204,36,615,7
21,886,-98,645,-38,-335,300,100,582,7
22,1042,313,1005,31,-240,236,481,533,7
23,905,523,1245,653,-19,93,625,558,7
24,686,156,1129,1172,327,29,330,690,7
25,641,-101,345,1236,620,20,265,828,7
26,1292,329,-361,999,811,133,381,921,7
27,1018,639,-691,738,615,358,386,942,7
28,1215,1042,-876,393,588,544,824,932,7
29,1069,1601,-988,357,619,617,1163,934,7
30,1574,1600,-1017,490,802,551,1464,965,7
31,2100,1707,-926,576,761,526,1860,990,7
32,1865,1662,-1498,736,955,392,1912,1045,7
33,2470,1494,-1527,778,933,199,2265,1082,7
34,2095,1540,-1801,788,750,59,2162,1083,7
35,2250,1032,-1765,680,571,-221,2040,1050,7
36,1918,606,-1493,562,312,-492,1504,1001,7
37,1356,308,-1493,761,315,-667,1040,1013,7
38,1635,-330,-1233,849,249,-727,1074,1039,7
39,1405,-607,-1014,652,150,-618,835,1013,7
40,1371,-485,-860,273,141,-433,689,916,7
41,1260,-130,-603,-121,102,-312,402,803,7
42,1103,468,-268,-209,148,-302,227,721,7
43,1010,723,-106,56,169,-250,246,638,7
44,993,501,-37,344,166,-164,112,593,7
45,1003,222,-103,396,120,-123,32,561,7
46,935,142,-158,251,76,-108,41,505,7
47,903,205,-117,98,49,-79,66,431,7
48,895,302,-71,18,31,-54,52,357,7
49,846,351,-52,6,29,-29,82,294,7
50,795,331,-62,18,34,-11,136,243,7
51,714,286,-69,10,46,-6,227,204,7
52,657,286,-89,3,75,1,277,178,7
53,685,293,-124,12,117,12,244,166,7
54,766,296,-179,22,144,28,159,162,7
55,869,309,-210,31,159,53,54,164,7
56,962,332,-232,31,166,76,43,168,7
57,1011,365,-267,30,170,88,107,173,7
58,1042,384,-304,29,170,99,151,178,7
59,1066,396,-317,12,153,102,180,179,7
60,1047,411,-342,-9,129,91,175,175,7
61,1058,405,-341,-28,103,78,183,166,7
62,1051,401,-337,-55,70,68,174,155,7
63,1026,414,-304,-75,39,64,147,145,7
64,1016,449,-279,-71,22,65,145,136,7
65,1018,462,-254,-49,11,65,156,125,7
1,2166,457,-1899,326,-188,-181,1916,337,7
2,2665,627,-2095,301,-359,-128,2447,366,7
3,3386,702,-2081,168,-551,-162,3035,413,7
4,3859,1427,-1951,193,-660,-215,3553,474,7
5,4780,2081,-1927,343,-728,-245,4558,547,7
6,5530,1900,-1329,358,-1076,-340,4996,674,7
7,5082,1853,-614,380,-1130,-375,4444,789,7
8,4316,1389,-454,429,-1037,-386,3556,868,7
9,3735,1063,-481,430,-976,-331,2912,918,7
10,3013,817,-204,343,-952,-277,2128,944,7
11,2211,661,34,290,-846,-273,1307,942,7
12,1618,560,58,337,-673,-245,713,912,7
13,1391,477,28,403,-578,-194,470,875,7
14,1187,385,111,396,-509,-166,252,833,7
15,931,482,227,457,-435,-182,72,798,7
16,677,373,452,576,-337,-201,104,777,7
17,514,123,291,622,-217,-196,396,759,7
18,722,23,156,600,-126,-160,260,734,7
19,712,-89,206,516,-216,-57,253,699,7
20,605,38,447,449,-211,45,246,659,7
21,730,49,561,397,-164,169,78,619,7
22,893,61,673,354,-122,383,119,602,7
23,641,358,677,417,59,528,1,617,7
24,479,1229,399,916,263,234,378,689,7
25,577,820,31,1377,479,-123,3,844,7
26,718,96,-35,1372,430,-108,274,963,7
27,677,74,-241,774,594,251,277,972,7
28,1479,464,-619,120,889,560,669,989,7
29,1715,1674,-940,299,735,581,1574,988,7
30,2178,1429,-406,700,664,429,1636,1001,7
31,1131,1046,-891,912,589,289,779,1025,7
32,2535,624,-773,756,958,95,1722,1065,7
33,2648,889,-981,679,811,145,1960,1065,7
34,1870,865,-1537,692,753,81,1570,1057,7
35,2377,846,-1387,671,761,-162,1879,1051,7
36,2941,692,-856,657,441,-311,2140,1011,7
37,2449,492,-760,638,268,-417,1610,970,7
38,2417,363,-518,587,184,-559,1498,942,7
39,2487,202,-209,562,113,-636,1503,925,7
40,2342,90,-99,523,70,-639,1345,905,7
41,1886,-12,-167,464,47,-589,893,874,7
42,1552,-73,-174,362,40,-493,563,822,7
43,1299,-35,-142,261,5,-427,307,757,7
44,1040,30,-78,244,-18,-370,43,694,7
45,875,21,-59,258,-11,-303,122,635,7
46,774,33,-87,241,23,-205,220,571,7
47,749,67,-151,178,48,-117,232,501,7
48,726,159,-179,111,55,-81,235,430,7
49,709,234,-183,96,59,-42,231,368,7
50,657,238,-242,92,83,-10,260,319,7
51,687,223,-291,66,92,10,221,278,7
52,694,242,-312,37,86,29,201,242,7
53,699,261,-340,29,110,54,180,218,7
54,771,267,-384,19,131,78,98,205,7
55,834,286,-412,-2,131,94,26,196,7
56,847,314,-444,-12,135,107,6,191,7
57,855,347,-466,-9,148,112,33,190,7
58,899,397,-522,3,160,114,112,191,7
59,979,415,-579,4,151,105,210,189,7
60,1015,396,-586,-11,115,78,237,179,7
61,883,407,-555,-6,87,74,119,166,7
62,859,439,-591,19,103,72,131,158,7
63,908,395,-625,7,92,50,170,147,7
64,925,377,-603,-39,57,43,166,134,7
65,885,427,-545,-52,39,45,151,123,7
1,1405,1074,-1648,302,-44,-60,1417,241,7
2,1752,1052,-1953,109,-155,-113,1826,237,7
3,2645,1834,-1949,38,-296,-119,2762,254,7
4,3162,1827,-1746,41,-497,-316,3047,321,7
5,3937,1786,-1567,139,-522,-495,3598,403,7
6,4425,1374,-1444,277,-683,-522,3853,503,7
7,4606,1086,-1259,291,-785,-537,3896,601,7
8,4469,1054,-809,322,-825,-500,3662,684,7
9,4021,1014,-318,364,-815,-482,3159,750,7
10,3534,1008,-6,393,-765,-458,2674,795,7
11,2988,858,229,398,-776,-427,2117,830,7
12,2238,621,249,367,-717,-409,1335,844,7
13,1723,499,204,350,-602,-368,805,833,7
14,1443,382,195,363,-539,-307,505,810,7
15,1139,321,301,406,-500,-289,221,789,7
16,884,230,424,510,-441,-291,7,778,7
17,610,-128,400,581,-332,-278,259,767,7
18,647,-364,425,586,-251,-234,144,749,7
19,448,-397,491,580,-243,-74,225,726,7
20,410,-273,507,525,-173,60,293,692,7
21,521,-111,563,439,-97,172,224,650,7
22,677,260,705,455,-15,239,11,622,7
23,773,365,901,597,100,237,241,628,7
24,347,241,808,748,269,176,88,665,7
25,407,317,614,843,582,179,198,740,7
26,499,161,288,885,770,186,401,829,7
27,1085,403,176,875,903,213,170,918,7
28,1227,761,-309,590,854,506,476,965,7
29,1736,1026,-743,203,767,467,1149,956,7
30,1702,1718,-611,323,820,262,1494,949,7
31,1546,1293,-673,570,769,198,1124,954,7
32,1695,801,-1022,553,915,46,1135,977,7
33,2119,848,-1073,396,915,18,1522,981,7
34,2091,967,-1491,418,984,-51,1744,999,7
35,2924,922,-1361,509,985,-191,2354,1024,7
36,2975,605,-1366,563,661,-284,2329,1002,7
37,2258,111,-1578,557,440,-413,1756,965,7
38,2180,-130,-1330,529,336,-432,1556,924,7
39,2162,-67,-906,407,226,-378,1345,859,7
42,1676,397,-311,144,-53,-341,750,633,7
43,1527,401,-193,166,-89,-367,590,589,7
44,1362,331,-100,212,-101,-363,405,557,7
45,1225,237,-96,216,-84,-317,251,524,7
46,1145,215,-75,173,-71,-270,167,485,7
47,1048,223,-45,151,-69,-243,72,446,7
48,910,191,-37,146,-59,-213,69,410,7
49,793,116,-50,122,-36,-172,197,370,7
50,707,76,-70,71,0,-124,285,325,7
51,673,88,-98,22,36,-61,314,274,7
52,645,188,-103,3,54,-2,320,230,7
53,602,263,-143,5,79,35,327,201,7
54,641,301,-246,9,126,49,250,188,7
55,734,372,-321,13,139,73,116,182,7
56,726,422,-391,11,127,99,73,177,7
57,725,490,-418,9,136,104,30,176,7
58,777,548,-449,15,152,109,51,178,7
59,822,564,-522,27,153,103,125,180,7
60,819,577,-579,40,143,99,157,179,7
61,852,576,-610,46,127,95,195,176,7
62,844,539,-602,23,100,82,168,167,7
63,839,541,-576,7,93,71,152,157,7
64,871,543,-538,12,86,75,158,148,7
65,813,513,-532,12,67,68,151,138,7
1,1447,579,-1959,413,77,-126,1503,276,7
2,1945,463,-2350,320,-118,-136,2085,294,7
3,2415,548,-2429,246,-384,-124,2468,330,7
4,2915,783,-2286,159,-536,-109,2786,377,7
5,3457,1163,-1960,93,-671,-147,3140,440,7
6,3787,1471,-1588,145,-777,-212,3361,516,7
7,3943,1562,-1452,290,-786,-249,3482,587,7
8,3920,1442,-1115,340,-840,-241,3323,657,7
9,3570,1380,-824,322,-856,-245,2915,715,7
10,3183,1214,-713,332,-820,-260,2480,756,7
11,2817,1058,-514,329,-794,-236,2052,783,7
12,2304,961,-295,335,-757,-213,1513,797,7
13,1892,888,-210,392,-632,-209,1100,792,7
14,1606,766,-142,486,-538,-176,784,783,7
15,1458,572,-22,488,-513,-126,566,770,7
16,1193,508,34,439,-495,-107,297,750,7
17,1095,449,16,464,-403,-99,183,724,7
18,1057,237,132,490,-433,-33,91,710,7
19,881,248,351,434,-477,21,19,697,7
20,1077,483,679,469,-439,14,361,686,7
21,1310,480,1119,616,-459,48,788,702,7
22,1293,118,1390,599,-486,160,902,719,7
23,520,66,1385,474,-214,173,480,685,7
24,-59,663,486,762,404,-17,175,720,7
25,665,675,115,1204,668,-256,45,856,7
26,1021,-3,-89,1258,508,-95,24,957,7
27,753,51,-415,831,773,88,138,993,7
28,897,591,-817,586,1004,314,349,1035,7
29,2125,1159,-1186,496,1080,509,1695,1086,7
30,1270,1324,-1603,618,896,456,1436,1105,7
31,2556,811,-1113,497,1002,269,1903,1114,7
32,1853,1261,-1147,455,819,296,1517,1087,7
35,2083,668,-1389,812,662,-146,1591,1124,7
36,2634,612,-1107,664,615,-381,1921,1096,7
37,2710,426,-642,703,333,-515,1817,1063,7
38,2891,165,-245,711,71,-544,1906,1030,7
39,2548,-109,-310,676,-22,-582,1569,1002,7
40,2500,328,-517,947,-28,-587,1573,1024,7
41,1267,-1165,178,979,-236,-600,730,1054,7
42,1144,-670,-314,209,-174,-258,362,918,7
43,973,-251,-367,-426,-9,-354,69,845,7
44,898,459,-22,-229,75,-291,8,751,7
45,1018,549,27,105,108,-93,156,636,7
46,1017,365,69,316,-34,-40,82,573,7
47,854,117,-75,271,-116,-20,134,517,7
48,768,74,-119,48,-100,-22,219,436,7
49,745,230,-35,-118,-34,-18,219,374,7
50,710,375,0,-111,24,8,197,321,7
51,724,402,-87,-30,81,31,167,275,7
52,779,373,-169,31,120,46,119,247,7
53,773,353,-221,54,136,33,121,227,7
54,795,352,-293,71,171,30,82,219,7
55,871,326,-375,69,182,40,2,215,7
56,896,337,-410,43,146,36,41,203,7
57,871,363,-463,37,135,36,51,191,7
58,871,326,-507,35,137,32,59,181,7
59,901,298,-535,12,128,43,89,172,7
60,936,308,-540,-26,110,52,123,162,7
61,932,345,-503,-54,84,53,113,152,7
62,944,379,-458,-52,63,55,115,141,7
63,959,390,-423,-44,46,56,118,130,7
64,931,383,-384,-54,23,51,77,119,7
65,908,396,-351,-65,13,46,95,111,7
1,1662,755,-1624,273,-159,-163,1443,241,7
2,2151,784,-1987,331,-226,-164,2031,279,7
3,2909,719,-2274,339,-392,-172,2761,332,7
4,3613,914,-2141,469,-584,-144,3298,418,7
5,3931,725,-1627,560,-714,-89,3315,517,7
6,4000,775,-1261,429,-774,-47,3265,590,7
7,3731,1101,-846,373,-753,7,2980,640,7
8,3497,1233,-602,442,-726,47,2756,682,7
9,3096,1005,-478,373,-818,65,2289,726,7
10,2642,932,-329,248,-824,64,1820,753,7
11,2194,865,-197,186,-779,57,1366,763,7
12,1798,863,-56,190,-712,46,995,758,7
13,1574,808,37,267,-657,27,769,748,7
14,1276,610,142,319,-634,9,421,740,7
15,969,480,254,327,-597,-7,110,728,7
16,760,362,294,359,-499,-2,108,705,7
17,763,155,279,366,-392,4,172,671,7
18,772,-8,408,349,-406,33,126,644,7
19,679,-67,680,339,-386,102,36,620,7
20,644,-186,986,338,-270,212,192,592,7
21,714,-351,1393,361,-98,298,604,569,7
22,542,-223,1628,675,78,282,730,602,7
23,474,-67,1137,1077,524,288,233,728,7
24,1077,-299,790,1381,941,269,368,921,7
25,2090,-359,374,1418,1046,293,1153,1094,7
26,1912,-365,-239,1099,916,313,961,1168,7
27,2073,-53,-732,631,1156,200,1199,1200,7
28,3067,851,-674,256,1317,238,2253,1233,7
29,2825,806,-1401,489,1323,140,2254,1269,7
30,2804,437,-1123,403,783,76,2051,1192,7
31,2925,740,-1197,275,695,59,2245,1103,7
32,2653,864,-1323,231,663,-94,2087,1024,7
33,2651,1036,-1111,370,506,-187,2055,950,7
34,2886,650,-1223,578,354,-341,2201,911,7
37,2586,165,-458,206,-89,-520,1631,772,7
38,2188,215,-311,125,-60,-550,1220,731,7
39,1948,234,-167,118,-17,-548,969,696,7
40,1746,212,-58,168,-24,-500,759,663,7
41,1495,213,5,250,-12,-417,510,627,7
42,1359,127,-35,292,3,-344,365,592,7
43,1216,55,-61,247,-5,-287,218,549,7
44,1052,50,-56,157,-17,-233,54,495,7
45,945,96,-42,95,-13,-184,49,438,7
46,840,120,-37,77,-4,-136,150,381,7
47,747,138,-35,71,17,-101,239,330,7
48,649,136,-54,76,50,-71,334,287,7
49,633,150,-107,88,99,-37,340,257,7
50,673,147,-164,97,136,-6,291,239,7
51,753,164,-207,87,159,25,202,227,7
52,801,204,-257,76,172,55,134,221,7
53,831,188,-284,70,189,73,101,219,7
54,881,167,-349,65,199,91,37,221,7
55,919,179,-394,76,200,124,15,226,7
56,969,179,-458,76,214,155,86,235,7
57,1022,184,-484,19,207,172,145,242,7
58,1046,276,-442,-53,181,191,168,247,7
59,1069,449,-455,-46,195,199,245,254,7
60,1200,365,-538,-38,197,184,364,258,7
61,1216,304,-470,-125,94,189,338,255,7
62,1087,421,-340,-219,25,192,214,262,7
63,1045,584,-252,-201,45,180,223,264,7
64,1067,631,-239,-105,71,164,262,253,7
65,1070,564,-267,-34,59,144,238,234,7
1,1749,801,-1972,323,-257,-106,1754,328,7
2,2321,958,-2102,208,-352,-158,2274,350,7
3,2970,1154,-2039,235,-451,-159,2782,386,7
4,3458,994,-1976,226,-631,-209,3104,449,7
5,3776,1025,-1591,145,-765,-250,3223,523,7
6,3770,1054,-1339,166,-782,-259,3137,586,7
7,3685,934,-1114,217,-744,-232,2961,630,7
8,3448,892,-845,137,-749,-202,2660,662,7
9,3230,939,-618,68,-754,-233,2420,688,7
10,3034,866,-422,81,-729,-255,2183,705,7
11,2678,789,-1,72,-766,-281,1791,728,7
12,2127,739,246,124,-710,-305,1265,739,7
13,1733,638,277,260,-561,-313,867,729,7
14,1476,399,274,357,-502,-296,553,720,7
15,1275,50,357,319,-530,-271,324,711,7
16,996,-265,497,213,-545,-222,144,694,7
17,859,-511,523,107,-504,-168,128,663,7
18,663,-666,603,111,-488,-143,116,634,7
19,745,-503,777,200,-551,-104,188,626,7
20,629,-328,1009,382,-563,-92,233,638,7
21,435,-256,1155,623,-429,-130,260,664,7
22,383,-276,1209,840,-249,-136,297,708,7
23,325,-419,1023,906,-33,-141,152,750,7
24,57,-369,718,849,227,-74,190,776,7
25,361,-100,368,836,482,-19,474,814,7
26,415,147,170,985,538,-15,528,875,7
