AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Ema_Acc,Ema_Gyr,isDone,Activity
-107,269,-616,10,78,23,319,249,False,2
-69,150,-557,-13,93,22,419,218,False,2
-7,63,-435,-40,114,12,560,199,False,2
0,-16,-314,-65,142,24,685,191,False,2
55,-37,-213,-110,200,50,776,199,False,2
194,52,-165,-131,262,65,740,219,False,2
330,90,-256,-116,293,99,572,241,False,2
484,159,-339,-94,316,140,388,264,False,2
639,222,-376,-76,333,160,226,287,False,2
854,252,-354,-99,311,154,41,301,False,2
929,367,-302,-98,267,152,43,305,False,2
1140,292,-307,-88,282,152,216,311,False,2
1366,235,-241,-130,276,160,406,317,False,2
1450,356,-185,-154,267,184,504,325,False,2
1529,468,-162,-166,269,197,607,335,False,2
1442,603,-199,-133,290,204,575,343,False,2
1598,470,-327,-124,313,191,697,352,False,2
1639,484,-224,-207,207,152,723,347,False,2
1410,629,-149,-226,144,127,551,337,False,2
1515,726,-144,-143,175,149,686,323,False,2
1413,695,-165,-122,145,128,583,304,False,2
1292,714,-199,-185,115,72,489,289,False,2
1309,766,-168,-195,107,51,553,277,True,2
1567,188,-460,-432,-320,-56,643,376,False,2
1788,372,-413,-336,-400,-63,872,406,False,2
1805,494,-311,-358,-498,-126,897,450,False,2
1577,805,-114,-432,-538,-218,774,504,False,2
1388,1147,-75,-470,-473,-332,802,552,False,2
1409,1289,-101,-513,-420,-492,912,607,False,2
1561,1391,20,-491,-414,-631,1090,665,False,2
1605,1393,267,-446,-436,-752,1141,727,False,2
1636,1454,363,-396,-382,-828,1218,781,False,2
1578,1363,237,-398,-284,-831,1098,817,False,2
1440,1323,30,-506,-175,-826,955,850,False,2
1155,1297,-43,-505,-75,-828,737,875,False,2
863,874,-159,-386,-68,-816,238,881,False,2
580,210,-175,-352,-121,-772,358,876,False,2
221,-227,-40,-360,-172,-709,680,863,False,2
216,-321,-40,-346,-181,-641,611,840,False,2
189,-490,2,-261,-229,-606,474,812,False,2
274,-853,189,-96,-273,-528,84,770,False,2
363,-1476,646,134,-389,-393,651,729,False,2
216,-2193,1486,212,-511,-83,1657,695,False,2
-392,-2676,2437,-31,-392,384,2640,666,False,2
-46,-2140,3131,-518,277,789,2792,729,False,2
1182,-200,3963,-501,731,799,3140,822,False,2
829,464,3141,-50,997,791,2281,912,False,2
1827,310,2019,-132,1149,562,1740,986,False,2
3384,1012,1248,-295,1278,437,2746,1065,False,2
3230,1089,621,-6,1265,424,2464,1119,False,2
4900,-372,-916,182,1302,525,3998,1178,False,2
3381,459,-2426,-101,679,462,3186,1108,False,2
1095,3627,-3432,213,330,48,4112,965,False,2
571,-765,-2245,83,-1,-215,1439,818,False,2
239,-966,-875,-162,-10,-127,325,696,False,2
209,74,-1214,18,149,51,234,588,False,2
442,491,-1762,21,95,10,881,490,False,2
288,218,-1413,0,-5,-65,458,405,False,2
115,-5,-1014,1,-45,-38,20,335,False,2
3,102,-812,-14,-35,-1,181,275,False,2
23,236,-844,-27,-22,-9,123,227,False,2
70,200,-683,-18,3,-12,284,186,False,2
43,91,-551,-35,-19,2,439,156,False,2
21,52,-437,-103,16,2,559,146,False,2
16,97,-291,-168,82,6,692,154,False,2
70,181,-238,-144,169,25,692,168,False,2
243,63,-234,-133,251,32,656,191,False,2
359,145,-137,-135,303,53,589,220,False,2
572,121,-224,-73,337,70,373,246,False,2
766,88,-336,-20,402,102,158,280,False,2
870,57,-434,-13,418,151,26,312,False,2
1100,28,-502,-87,437,150,209,344,False,2
1211,135,-417,-188,399,150,287,368,False,2
1302,263,-336,-190,393,167,370,388,False,2
1500,348,-296,-196,342,157,568,395,False,2
1389,411,-197,-202,256,135,461,386,False,2
1483,451,-171,-160,262,150,559,377,False,2
1675,430,-123,-140,249,162,733,367,False,2
1611,574,-48,-149,201,179,710,355,False,2
1569,757,-109,-119,259,205,745,354,False,2
1609,814,-209,-143,274,162,815,353,False,2
1509,812,-251,-227,186,46,731,342,False,2
1716,111,-1327,-619,152,-111,753,402,True,2
1800,464,-778,-290,-245,1,1015,335,False,2
1977,437,-661,-370,-427,-113,1129,383,False,2
1947,535,-211,-497,-548,-220,1030,460,False,2
1750,763,154,-527,-567,-320,915,536,False,2
1683,911,273,-466,-534,-397,933,591,False,2
1560,1075,300,-401,-500,-471,918,632,False,2
1458,1297,342,-343,-454,-551,981,664,False,2
1517,1456,252,-307,-392,-673,1117,698,False,2
1645,1610,146,-227,-326,-763,1306,730,False,2
1384,1287,-151,-357,-274,-866,895,835,False,2
1268,1130,-131,-352,-226,-861,703,859,False,2
1033,563,-122,-265,-184,-850,182,869,False,2
961,65,-117,-168,-177,-776,29,858,False,2
761,-209,-49,-114,-230,-672,209,830,False,2
574,-484,-38,-101,-268,-584,248,794,False,2
544,-845,99,-89,-334,-496,9,756,False,2
460,-1236,448,-44,-436,-362,392,718,False,2
329,-1508,820,-31,-551,-187,747,691,False,2
212,-1702,1389,-80,-587,-57,1207,672,False,2
-139,-1786,1829,-151,-477,146,1560,641,False,2
-421,-1575,2150,-192,-269,433,1698,622,False,2
186,-1257,2353,-282,129,583,1674,629,False,2
396,-793,2674,-281,388,627,1817,661,False,2
265,-410,2695,-161,676,632,1738,717,False,2
678,-205,2173,-124,1011,625,1285,812,False,2
1833,666,895,-309,1188,426,1145,909,False,2
1524,1081,1171,-192,882,331,1205,920,False,2
2068,-151,680,207,1408,555,1182,1041,False,2
6212,-730,-1231,-43,1684,447,5374,1181,False,2
1224,2881,-4208,-361,524,540,4244,1112,False,2
1200,2633,-1654,90,-353,-304,2332,984,False,2
-183,-1686,-1292,181,1,-77,1131,826,False,2
-224,-739,-1033,-229,113,133,289,718,False,2
441,1286,-1415,-102,160,42,962,613,False,2
226,799,-1699,138,22,-50,891,520,False,2
-78,-184,-1194,-5,-126,-105,210,449,False,2
-313,70,-843,-68,-47,-30,98,376,False,2
-207,318,-778,-7,35,-1,134,308,False,2
-108,275,-860,36,33,4,90,256,False,2
-126,202,-777,-3,-19,-17,187,210,False,2
-151,191,-605,-43,1,-21,347,177,False,2
-163,168,-429,-69,14,-33,511,157,False,2
-187,103,-354,-107,85,-41,586,154,False,2
-126,33,-273,-145,151,-34,697,165,False,2
-51,23,-222,-158,218,-9,771,186,False,2
17,36,-219,-146,295,25,777,215,False,2
174,22,-238,-178,357,64,704,252,False,2
254,154,-215,-157,349,110,633,281,False,2
582,198,-283,-107,359,140,323,305,False,2
851,185,-260,-149,324,132,91,320,False,2
1090,294,-86,-160,296,131,132,328,False,2
1339,231,-71,-172,319,159,360,341,False,2
1410,451,72,-156,334,222,482,359,False,2
1473,533,-78,-12,428,282,568,389,False,2
1843,358,-230,-32,454,280,891,418,False,2
1820,668,-184,-47,414,285,947,435,False,2
1917,725,-374,52,501,308,1083,466,False,2
1964,521,-537,6,378,211,790,459,True,2
1671,403,-535,-412,-393,-47,800,461,False,2
1719,495,-375,-514,-473,-106,827,510,False,2
1663,753,-95,-581,-525,-170,828,568,False,2
1512,1069,165,-593,-519,-261,859,620,False,2
1343,1396,357,-537,-447,-367,969,654,False,2
1254,1559,330,-423,-323,-494,1027,668,False,2
1440,1649,322,-312,-223,-606,1212,678,False,2
1666,1701,270,-218,-175,-714,1396,696,False,2
1854,1676,248,-150,-194,-818,1511,727,False,2
1859,1651,136,-140,-173,-869,1490,761,False,2
1790,1479,1,-231,-179,-912,1321,800,False,2
1465,1246,6,-288,-148,-905,923,832,False,2
1176,737,-92,-260,-118,-894,390,853,False,2
901,186,-160,-218,-144,-826,66,856,False,2
613,-198,-63,-183,-210,-717,352,838,False,2
398,-546,42,-256,-265,-616,323,814,False,2
139,-700,267,-427,-271,-483,238,791,False,2
-61,-768,435,-530,-253,-380,115,772,False,2
-101,-777,390,-466,-211,-369,124,744,False,2
-114,-1165,452,-211,-179,-326,254,680,False,2
-242,-1741,630,-29,-261,-144,867,604,False,2
-209,-2165,1208,-19,-447,131,1488,576,False,2
-371,-1912,1596,-258,-309,482,1518,586,False,2
-548,-1458,2142,-415,109,732,1648,639,False,2
-409,-1148,2854,-504,764,879,2103,764,False,2
524,-546,2727,-390,1198,810,1830,911,False,2
1217,58,2098,-249,1088,755,1426,998,False,2
2188,-35,932,-61,1163,642,1378,1064,False,2
3530,-634,467,-296,1076,583,2616,1103,False,2
4577,205,-426,-507,948,638,3601,1132,False,2
2233,3784,-1027,-58,228,600,3512,1034,False,2
396,2583,-2768,635,40,186,2806,960,False,2
589,-762,-1454,-164,-209,-218,744,836,False,2
332,-399,-830,-10,20,-129,21,695,False,2
143,-130,-1055,101,62,97,72,587,False,2
449,519,-1379,27,128,103,540,502,False,2
380,758,-1305,72,5,13,556,416,False,2
273,235,-1125,51,-34,-43,181,348,False,2
150,77,-940,13,-28,-25,44,286,False,2
124,198,-840,15,-1,3,128,232,False,2
142,260,-808,32,-11,8,139,192,False,2
113,261,-709,38,-22,0,236,162,False,2
123,158,-618,38,-51,-12,350,142,False,2
0,83,-484,-5,-7,-11,508,116,False,2
0,50,-392,-60,48,-21,604,109,False,2
44,52,-341,-90,111,-14,652,116,False,2
111,6,-356,-116,182,9,627,136,False,2
252,62,-348,-143,245,45,565,166,False,2
385,134,-377,-123,278,86,444,195,False,2
531,198,-385,-98,284,110,314,220,False,2
712,272,-415,-77,296,129,132,242,False,2
854,272,-420,-86,287,131,10,259,False,2
931,346,-407,-73,288,145,73,273,False,2
1116,358,-478,-62,291,161,265,286,False,2
1160,442,-445,-75,256,152,318,290,False,2
1217,488,-431,-64,244,139,380,290,False,2
1220,427,-442,-88,210,114,366,282,False,2
1340,497,-401,-99,216,125,484,279,False,2
1349,592,-452,-59,211,140,540,275,False,2
1361,557,-483,-41,186,108,420,264,True,2
1302,1281,479,-660,-475,-405,888,729,False,2
1148,1482,625,-605,-334,-487,976,752,False,2
1296,1695,603,-484,-172,-570,1217,755,False,2
1516,1817,600,-294,-51,-675,1441,751,False,2
1806,1737,693,-36,57,-734,1599,748,False,2
2036,1597,420,-3,89,-781,1621,756,False,2
1979,1556,92,-167,34,-848,1519,777,False,2
1719,1622,-49,-232,1,-866,1363,801,False,2
1473,1436,-170,-175,-22,-883,1064,821,False,2
1250,883,-375,-166,-70,-894,575,839,False,2
961,222,-266,-170,-166,-843,21,846,False,2
747,-117,-69,-119,-230,-731,240,832,False,2
576,-325,90,-72,-274,-632,332,804,False,2
426,-677,301,-78,-279,-505,145,759,False,2
-459,-1054,803,-74,-462,-374,402,727,False,2
158,-1600,1344,-119,-367,-196,1095,668,False,2
-37,-1810,1724,-127,-459,25,1499,629,False,2
-387,-1639,1978,-155,-274,338,1597,596,False,2
57,-1367,2243,-304,124,542,1627,603,False,2
325,-809,2848,-247,411,650,1978,644,False,2
551,-28,2530,-67,817,712,1589,732,False,2
1264,278,1762,-14,1026,554,1186,819,False,2
2108,705,1123,-208,1140,359,1490,897,False,2
2784,1286,554,-176,1290,354,2116,988,False,2
3843,322,-1483,479,1382,347,3131,1091,False,2
2379,-1132,-3392,-111,586,358,3294,1011,False,2
52,3609,-1824,-456,434,82,3044,936,False,2
569,611,-1896,407,269,-228,1071,856,False,2
50,-1710,-1742,24,59,-50,1441,701,False,2
-185,-94,-1252,-189,135,-14,269,607,False,2
261,609,-1461,29,149,12,604,516,False,2
84,150,-1599,83,39,-31,608,432,False,2
-81,-15,-1170,-25,-15,-32,172,354,False,2
-178,122,-937,-15,9,0,38,286,False,2
-105,248,-1018,9,51,4,53,239,False,2
-40,231,-1074,4,23,-12,99,197,False,2
-79,186,-880,-4,-27,-15,97,163,False,2
-156,171,-734,-12,-42,-6,230,139,False,2
-103,199,-643,-16,3,-8,319,115,False,2
-128,227,-554,-9,22,-8,387,97,False,2
-115,192,-565,3,23,-11,392,82,False,2
-28,130,-562,-10,30,-17,422,73,False,2
-38,142,-524,-29,30,-23,455,68,False,2
-42,120,-498,-22,33,-18,486,63,False,2
17,96,-504,-12,71,-8,486,64,False,2
44,15,-537,-64,94,-6,460,74,False,2
76,22,-487,-109,123,6,506,92,False,2
147,-1,-470,-122,201,35,507,121,False,2
348,-32,-452,-157,298,71,428,165,False,2
541,88,-408,-150,345,132,316,212,False,2
686,168,-499,-78,412,183,135,261,False,2
963,211,-568,-62,410,222,137,302,False,2
1003,391,-600,-57,400,233,232,335,False,2
1234,544,-608,-62,439,222,479,367,False,2
1539,632,-527,-122,430,188,745,390,False,2
1408,695,-426,-190,398,169,626,407,False,2
1462,865,-591,-175,490,162,798,434,False,2
1757,762,-863,-137,457,137,1100,446,False,2
1693,654,-848,-151,236,82,1003,415,False,2
1469,711,-620,-107,100,57,721,363,True,2
1971,56,-621,-447,-255,192,1067,404,False,2
2564,203,-968,-417,-448,127,1748,448,False,2
2479,449,-381,-457,-603,98,1547,511,False,2
2169,813,10,-613,-713,41,1316,597,False,2
2138,2037,401,-334,-498,-592,1980,734,False,2
2499,1829,302,-184,-558,-839,2111,792,False,2
2474,1623,34,-141,-617,-938,1959,860,False,2
2188,1369,-110,-180,-667,-923,1583,918,False,2
1741,1109,-213,-241,-644,-895,1075,960,False,2
1312,627,-119,-234,-566,-860,458,979,False,2
1096,196,-150,-191,-512,-773,123,972,False,2
867,-143,-89,-189,-497,-666,116,948,False,2
680,-347,67,-220,-500,-558,233,914,False,2
486,-486,248,-264,-495,-435,269,873,False,2
361,-671,413,-327,-493,-326,133,833,False,2
287,-848,733,-369,-504,-250,157,801,False,2
84,-990,1042,-329,-477,-127,439,759,False,2
2,-1154,1252,-308,-400,49,702,709,False,2
-226,-1313,1491,-359,-257,236,999,667,False,2
-160,-1441,1885,-470,-22,425,1378,660,False,2
133,-1418,2475,-531,167,609,1855,693,False,2
124,-1033,2887,-596,360,768,2068,762,False,2
516,-464,3164,-481,720,814,2239,847,False,2
899,-60,2689,-231,883,835,1835,925,False,2
1509,126,1999,-83,1249,731,1507,1029,False,2
3586,121,988,-396,1367,595,2721,1132,False,2
4867,1427,192,-664,1050,378,4075,1165,False,2
3685,1759,-1583,215,634,892,3379,1155,False,2
1775,2984,-2557,209,368,506,3311,1056,False,2
1429,1022,-3127,570,56,6,2586,959,False,2
481,-776,-1601,41,-94,-83,843,793,False,2
223,44,-824,-42,27,13,145,645,False,2
457,680,-1429,53,120,47,647,543,False,2
450,477,-1454,88,-2,-18,595,452,False,2
227,131,-1019,45,-69,-27,52,379,False,2
47,139,-858,7,-16,-13,129,307,False,2
99,250,-912,6,15,-10,49,250,False,2
66,222,-880,11,10,-13,90,203,False,2
66,128,-778,6,5,-15,208,166,False,2
50,102,-642,-18,2,-9,348,137,False,2
-44,90,-500,-41,29,-9,490,119,False,2
-37,60,-429,-78,95,-16,565,120,False,2
80,82,-401,-130,168,-24,582,138,False,2
91,43,-335,-159,222,-16,650,165,False,2
196,24,-241,-178,297,18,688,201,False,2
391,95,-278,-175,331,68,510,237,False,2
531,142,-362,-161,321,88,341,263,False,2
645,199,-320,-155,299,97,252,281,False,2
753,256,-258,-121,267,126,163,288,False,2
904,278,-231,-90,257,140,26,292,False,2
1001,264,-191,-84,237,149,52,292,False,2
1055,291,-141,-97,231,158,103,292,False,2
1330,357,-69,-86,261,184,378,300,False,2
1430,394,-107,-82,245,204,487,306,False,2
1570,430,-165,-90,255,203,636,312,False,2
1679,401,-207,-113,258,191,738,317,False,2
1673,356,-238,-155,242,164,726,320,False,2
1611,435,-171,-196,192,161,539,319,True,2
1924,594,-442,-352,-414,-57,1061,440,False,2
1930,752,-278,-504,-500,-196,1089,499,False,2
1862,1094,-42,-628,-517,-372,1160,578,False,2
1925,1463,114,-682,-435,-570,1420,660,False,2
2212,1910,344,-683,-325,-796,1942,748,False,2
2591,2148,824,-450,-301,-1046,2464,833,False,2
2805,1911,957,-30,-297,-1094,2526,893,False,2
2786,1358,427,72,-192,-1094,2128,937,False,2
2436,901,113,-77,-165,-1144,1599,981,False,2
1391,-316,-17,38,-263,-891,426,993,False,2
1118,-629,95,61,-352,-778,286,966,False,2
976,-1025,240,55,-446,-652,435,931,False,2
603,-1384,604,-21,-572,-480,626,894,False,2
61,-1463,828,-98,-620,-260,682,851,False,2
219,-1305,916,-221,-571,-29,609,803,False,2
-320,-1935,1107,-238,-439,124,1252,745,False,2
15,-2053,1630,-313,-423,370,1621,725,False,2
-126,-1870,2331,-344,-298,653,1991,739,False,2
-130,-1550,3234,-320,182,804,2588,768,False,2
401,-1029,3229,-218,629,748,2412,814,False,2
957,-545,2395,-84,918,727,1636,886,False,2
2121,630,1263,-343,1166,539,1547,975,False,2
2896,1674,655,-355,1156,467,2408,1039,False,2
3785,1069,-585,78,1306,597,2976,1118,False,2
3148,873,-1771,7,877,490,2715,1095,False,2
880,1970,-2877,-61,367,372,2596,981,False,2
920,1754,-2215,142,65,-92,1971,821,False,2
-248,-1002,-1219,50,-56,-100,597,682,False,2
-182,-175,-978,-119,60,62,10,575,False,2
43,810,-1239,-22,129,26,480,486,False,2
151,309,-1422,74,46,-19,462,407,False,2
-91,3,-1097,-30,-41,-15,100,336,False,2
-183,310,-874,-51,5,12,54,279,False,2
-116,290,-835,-17,29,10,108,230,False,2
-147,141,-808,-13,21,16,166,190,False,2
-99,167,-674,-18,30,37,298,162,False,2
-96,163,-570,-30,42,43,399,143,False,2
-97,132,-524,-38,105,52,450,139,False,2
-20,209,-455,-27,145,71,498,143,False,2
54,348,-386,52,161,82,477,152,False,2
113,194,-465,89,178,47,483,162,False,2
239,80,-482,28,230,17,456,176,False,2
275,115,-419,-8,273,20,485,196,False,2
383,92,-461,-52,356,6,393,228,False,2
611,106,-436,-89,397,32,241,264,False,2
728,97,-477,-118,407,72,124,297,False,2
906,140,-462,-144,397,108,26,324,False,2
1053,264,-404,-144,367,145,158,343,False,2
1140,357,-423,-117,376,160,267,360,False,2
1297,422,-414,-105,376,171,425,373,False,2
1418,416,-439,-123,336,124,541,374,False,2
1406,412,-417,-159,275,79,523,364,False,2
1416,492,-323,-162,205,63,533,345,False,2
1300,470,-282,-142,153,29,410,318,False,2
1342,373,-293,-163,152,17,423,299,False,2
1424,402,-197,-198,124,35,492,286,False,2
1321,472,-122,-206,75,19,408,273,False,2
1283,435,-101,-212,59,4,411,262,True,2
1597,668,-413,-460,-414,-129,779,525,False,2
1734,759,-265,-468,-502,-211,911,563,False,2
1606,838,4,-516,-532,-293,811,610,False,2
1532,1147,296,-536,-488,-360,936,650,False,2
1381,1445,525,-473,-379,-460,1066,672,False,2
1398,1527,586,-353,-200,-567,1151,677,False,2
1614,1613,507,-219,-93,-647,1337,679,False,2
1901,1678,260,-127,-54,-751,1548,696,False,2
2151,1695,97,-107,-83,-859,1740,730,False,2
2118,1651,65,-99,-131,-928,1686,772,False,2
1912,1437,75,-84,-145,-961,1392,813,False,2
1561,998,49,-79,-167,-976,853,849,False,2
1164,384,91,15,-169,-933,229,869,False,2
927,-87,148,105,-219,-819,57,866,False,2
632,-412,171,62,-305,-683,226,842,False,2
304,-592,338,-64,-392,-557,253,811,False,2
155,-509,315,-177,-428,-396,381,770,False,2
-69,-520,346,-212,-484,-273,371,735,False,2
-156,-573,485,-185,-501,-169,233,700,False,2
-138,-836,785,-175,-501,-32,155,666,False,2
-49,-1067,1269,-222,-549,127,658,654,False,2
-53,-1318,2002,-271,-435,333,1397,645,False,2
146,-1681,2322,-235,-387,595,1870,665,False,2
61,-1572,3857,-357,690,909,3165,771,False,2
1386,-643,3360,-368,1417,841,2691,954,False,2
1195,386,2136,-343,1226,650,1477,1049,False,2
2828,1090,898,-283,1251,515,2161,1116,False,2
4059,789,-506,-329,1351,446,3165,1184,False,2
4562,493,-2869,46,856,751,4411,1175,False,2
73,3936,-1830,-230,482,418,3341,1076,False,2
278,1603,-2099,540,65,-99,1655,971,False,2
98,-1468,-1084,181,83,11,827,816,False,2
-474,-386,-1079,-64,203,70,240,698,False,2
612,582,-2022,-217,368,-76,1191,645,False,2
238,306,-1630,131,-119,-43,675,552,False,2
-61,-237,-996,-6,-44,-35,25,453,False,2
-73,102,-930,-29,47,15,61,374,False,2
-2,322,-1153,22,38,20,197,308,False,2
0,195,-1044,54,-15,3,62,258,False,2
-66,108,-807,48,-37,9,183,218,False,2
-39,153,-712,13,-5,10,270,178,False,2
-15,148,-642,-21,-5,4,340,146,False,2
-121,65,-812,-49,-129,-8,176,145,False,2
-13,96,-560,-62,11,-8,431,128,False,2
-89,125,-536,-112,61,-24,442,128,False,2
107,254,-609,-206,316,47,331,224,False,2
265,342,-614,-174,352,75,248,259,False,2
391,391,-694,-143,320,83,112,279,False,2
488,412,-666,-123,298,85,77,290,False,2
574,399,-641,-106,273,87,51,293,False,2
621,409,-606,-110,220,83,40,286,False,2
665,452,-566,-82,205,91,16,276,False,2
738,417,-559,-73,196,100,15,267,False,2
825,456,-473,-74,177,103,54,257,False,2
828,414,-465,-71,163,103,35,246,False,2
923,414,-445,-71,171,117,105,241,False,2
1037,449,-456,-61,183,128,218,239,False,2
1161,458,-433,-68,179,124,162,237,True,2
1698,370,-658,-557,-257,-44,858,461,False,2
1844,601,-652,-611,-394,-125,1046,516,False,2
1805,801,-320,-642,-523,-225,1000,585,False,2
1729,983,65,-622,-577,-311,989,648,False,2
1622,1144,343,-594,-556,-395,1014,699,False,2
1420,1427,615,-482,-454,-479,1104,723,False,2
1448,1413,491,-370,-302,-577,1081,728,False,2
1613,1519,337,-277,-191,-660,1241,730,False,2
1853,1502,161,-163,-163,-729,1390,737,False,2
1950,1347,1,-191,-201,-827,1370,764,False,2
1770,1265,-43,-216,-183,-831,1175,786,False,2
1528,1155,-113,-242,-174,-841,918,807,False,2
1287,888,-189,-274,-161,-847,575,827,False,2
936,442,-203,-208,-155,-831,54,835,False,2
761,-20,-173,-110,-203,-762,219,827,False,2
471,-242,-72,-69,-287,-650,465,804,False,2
244,-448,67,-96,-324,-502,485,764,False,2
7,-716,300,-164,-407,-400,223,730,False,2
-84,-1010,565,-199,-408,-290,160,691,False,2
-63,-1164,880,-194,-449,-121,460,654,False,2
